,person_id,session_id,lalco,ldep,llife,lcrim,ralco,rdep,rlife,rcrim,secElasped,chosen,order,alcodiff,depdiff,lifediff,crimdiff,LocationLatitude,LocationLongitude,econStatus,hour_of_day,age_18-24 years old,age_25-34 years old,age_35-44 years old,age_45-54 years old,age_55-64 years old,age_65+ years old,gender_Female,gender_Male,gender_Non-binary / third gender,employment_Retired,employment_Student,employment_Unemployed and looking for work,employment_Working full-time,employment_Working part-time,maritalStatus_Living with a partner,maritalStatus_Married,maritalStatus_Never been married,maritalStatus_Widowed,ethnicity_Black/African American,ethnicity_Hispanic/Latino,ethnicity_White/Caucasian,"ethnicity_White/Caucasian,Black/African American",timezone_America/Chicago,timezone_America/Detroit,timezone_America/Los_Angeles,timezone_America/New_York,timezone_Europe/London
11626,11,13.0,2,2,3,0,2,0,2,1,4,0,22,0,2,1,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11627,11,13.0,0,2,3,1,0,2,3,2,5,0,23,0,0,0,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11628,11,13.0,0,1,2,0,2,2,1,0,6,0,24,-2,-1,1,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11629,11,13.0,2,2,1,1,4,0,2,1,8,0,25,-2,2,-1,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11630,11,13.0,2,2,3,2,2,1,2,1,6,0,26,0,1,1,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11631,11,13.0,0,1,3,2,0,1,1,1,4,0,27,0,0,2,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11632,11,13.0,2,2,2,1,4,1,3,2,6,0,28,-2,1,-1,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11633,11,13.0,2,2,1,2,0,1,1,0,2,1,29,2,1,0,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11634,11,13.0,2,1,1,0,0,1,3,2,41,0,30,2,0,-2,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11635,11,13.0,4,0,-1,2,0,2,3,0,2,1,31,4,-2,-4,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11636,11,13.0,2,2,3,1,0,0,1,2,11,0,32,2,2,2,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11637,11,13.0,4,2,1,0,2,1,2,2,4,0,33,2,1,-1,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11638,11,13.0,0,1,3,0,4,0,1,2,3,0,34,-4,1,2,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11639,11,13.0,2,2,3,1,2,0,2,1,5,0,35,0,2,1,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11640,11,13.0,2,1,1,0,4,1,3,0,4,1,36,-2,0,-2,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11641,11,13.0,0,1,2,2,2,0,2,0,3,1,37,-2,1,0,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11642,11,13.0,0,2,3,1,0,0,1,0,3,1,38,0,2,2,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11643,11,13.0,2,1,2,2,0,0,3,1,9,0,39,2,1,-1,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11644,11,13.0,0,0,1,2,4,2,3,0,3,1,40,-4,-2,-2,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11645,11,13.0,4,1,3,0,2,1,1,2,2,0,41,2,0,2,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11646,11,13.0,2,0,3,2,0,2,1,0,3,1,42,2,-2,2,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11647,11,13.0,4,1,2,1,0,0,2,2,5,1,43,4,1,0,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11648,11,13.0,0,2,2,2,4,0,1,0,4,1,44,-4,2,1,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11649,11,13.0,2,1,1,1,4,0,1,0,4,1,45,-2,1,0,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11650,11,13.0,0,2,3,0,4,0,-1,2,3,0,46,-4,2,4,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11651,11,13.0,4,0,-1,2,0,2,3,0,3,1,47,4,-2,-4,2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11652,11,13.0,0,0,3,0,4,0,1,2,3,0,48,-4,0,2,-2,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11653,11,13.0,2,0,2,1,4,2,2,1,5,1,49,-2,-2,0,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11654,11,13.0,2,2,1,1,4,1,3,0,3,1,50,-2,1,-2,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11655,11,13.0,2,2,3,1,0,1,2,1,11,0,51,2,1,1,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11656,11,13.0,0,0,2,0,0,0,3,0,4,1,52,0,0,-1,0,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11657,11,13.0,4,1,3,0,0,2,2,1,3,0,53,4,-1,1,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11658,11,13.0,4,2,1,2,4,1,3,1,5,1,54,0,1,-2,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11659,11,13.0,2,0,2,2,2,1,3,1,5,1,55,0,-1,-1,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11660,11,13.0,2,2,2,2,2,0,1,1,15,0,56,0,2,1,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11661,11,13.0,2,1,2,0,0,0,2,1,4,0,57,2,1,0,-1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11662,11,13.0,4,1,2,1,0,1,3,0,3,1,58,4,0,-1,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11663,11,13.0,0,0,3,1,4,0,1,0,2,1,59,-4,0,2,1,52.43910217285156,-1.50390625,30,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11664,1,9.0,0,0,3,0,4,0,1,2,17,0,0,-4,0,2,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11665,1,9.0,4,1,1,1,0,2,3,1,3,1,1,4,-1,-2,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11666,1,9.0,0,1,3,0,4,0,1,2,4,0,2,-4,1,2,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11667,1,9.0,4,0,3,1,0,2,1,2,3,1,3,4,-2,2,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11668,1,9.0,4,0,-1,2,0,2,3,0,3,1,4,4,-2,-4,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11669,1,9.0,4,1,2,2,4,2,3,0,4,1,5,0,-1,-1,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11670,1,9.0,0,0,1,1,4,2,3,1,4,0,6,-4,-2,-2,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11671,1,9.0,4,1,2,0,2,0,3,1,3,1,7,2,1,-1,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11672,1,9.0,4,0,3,1,4,0,3,2,3,0,8,0,0,0,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11673,1,9.0,4,0,2,2,2,2,2,2,3,1,9,2,-2,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11674,1,9.0,0,1,1,0,4,0,3,1,3,0,10,-4,1,-2,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11675,1,9.0,4,0,-1,2,0,2,3,0,3,1,11,4,-2,-4,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11676,1,9.0,2,2,1,0,2,1,1,2,6,0,12,0,1,0,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11677,1,9.0,2,1,1,1,2,0,2,1,8,1,13,0,1,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11678,1,9.0,2,2,1,2,2,0,3,1,8,1,14,0,2,-2,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11679,1,9.0,4,0,2,1,0,0,3,2,6,1,15,4,0,-1,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11680,1,9.0,0,0,2,1,2,1,2,0,3,1,16,-2,-1,0,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11681,1,9.0,0,1,2,1,4,1,3,0,3,1,17,-4,0,-1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11682,1,9.0,4,2,3,0,2,1,3,0,3,1,18,2,1,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11683,1,9.0,0,2,1,0,4,2,2,2,4,0,19,-4,0,-1,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11684,1,9.0,0,1,3,2,2,1,1,2,4,0,20,-2,0,2,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11685,1,9.0,4,2,2,0,0,0,2,2,4,1,21,4,2,0,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11686,1,9.0,4,1,2,2,2,2,3,1,9,1,22,2,-1,-1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11687,1,9.0,4,0,2,0,0,1,2,1,3,1,23,4,-1,0,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11688,1,9.0,0,2,1,1,0,0,3,0,4,1,24,0,2,-2,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11689,1,9.0,0,1,3,1,0,2,3,1,5,1,25,0,-1,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11690,1,9.0,2,2,2,0,0,0,2,2,6,1,26,2,2,0,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11691,1,9.0,0,1,3,0,0,1,2,0,5,0,27,0,0,1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11692,1,9.0,2,1,1,0,4,1,2,0,3,0,28,-2,0,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11693,1,9.0,0,1,1,0,2,2,1,0,3,0,29,-2,-1,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11694,1,9.0,2,2,1,1,2,0,3,0,42,1,30,0,2,-2,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11695,1,9.0,0,1,2,2,2,0,2,0,3,1,31,-2,1,0,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11696,1,9.0,4,2,2,2,4,1,3,1,3,1,32,0,1,-1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11697,1,9.0,4,0,2,1,4,2,2,1,4,1,33,0,-2,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11698,1,9.0,0,1,1,1,2,1,1,0,3,0,34,-2,0,0,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11699,1,9.0,4,2,2,1,4,0,3,0,3,1,35,0,2,-1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11700,1,9.0,2,2,1,1,4,2,1,1,3,0,36,-2,0,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11701,1,9.0,2,1,2,0,2,0,2,0,3,0,37,0,1,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11702,1,9.0,4,0,3,1,2,2,3,2,4,0,38,2,-2,0,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11703,1,9.0,4,1,1,0,0,0,2,0,3,1,39,4,1,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11704,1,9.0,0,0,3,0,4,1,2,2,3,0,40,-4,-1,1,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11705,1,9.0,4,2,3,0,2,0,3,2,4,0,41,2,2,0,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11706,1,9.0,4,0,-1,2,0,2,3,0,3,1,42,4,-2,-4,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11707,1,9.0,2,1,3,0,2,0,3,0,3,0,43,0,1,0,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11708,1,9.0,0,1,3,0,4,1,2,1,3,0,44,-4,0,1,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11709,1,9.0,2,0,1,0,2,2,2,0,3,0,45,0,-2,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11710,1,9.0,4,2,1,2,0,0,2,2,3,1,46,4,2,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11711,1,9.0,2,0,1,0,4,0,1,1,3,0,47,-2,0,0,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11712,1,9.0,0,2,2,0,2,0,1,0,3,0,48,-2,2,1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11713,1,9.0,4,2,3,0,2,0,2,1,3,1,49,2,2,1,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11714,1,9.0,0,2,2,0,4,2,2,2,3,0,50,-4,0,0,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11715,1,9.0,0,1,3,0,4,0,2,0,4,0,51,-4,1,1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11716,1,9.0,0,2,2,2,4,2,3,1,3,1,52,-4,0,-1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11717,1,9.0,2,0,3,0,0,2,3,1,3,0,53,2,-2,0,-1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11718,1,9.0,0,0,2,1,2,1,2,0,4,1,54,-2,-1,0,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11719,1,9.0,0,2,3,0,4,0,1,2,3,0,55,-4,2,2,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11720,1,9.0,0,2,1,0,0,0,2,2,3,0,56,0,2,-1,-2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11721,1,9.0,0,1,2,2,4,2,1,1,3,0,57,-4,-1,1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11722,1,9.0,4,2,3,2,2,0,2,2,4,1,58,2,2,1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11723,1,9.0,2,1,2,2,0,2,1,0,3,1,59,2,-1,1,2,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11724,21,10.0,0,2,3,1,2,1,3,0,33,1,0,-2,1,0,1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11726,21,10.0,4,2,1,0,2,1,2,1,3,0,1,2,1,-1,-1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11728,21,10.0,4,2,3,1,2,2,1,1,3,1,2,2,0,2,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11730,21,10.0,2,1,3,2,0,1,3,1,44,1,3,2,0,0,1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11732,21,10.0,4,1,2,0,0,0,1,2,4,0,4,4,1,1,-2,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11734,21,10.0,2,1,2,0,4,1,2,2,2,0,5,-2,0,0,-2,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11737,21,10.0,4,0,1,2,0,0,3,0,2,1,6,4,0,-2,2,29.919998168945312,-95.56120300292967,50,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11738,21,10.0,2,2,3,2,0,2,3,1,2,1,7,2,0,0,1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11741,21,10.0,4,0,1,1,4,1,3,0,2,1,8,0,-1,-2,1,29.919998168945312,-95.56120300292967,50,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11742,21,10.0,0,0,2,2,2,1,1,0,2,1,9,-2,-1,1,2,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11744,21,10.0,4,0,1,2,2,0,2,2,4,1,10,2,0,-1,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11746,21,10.0,2,0,1,2,2,1,1,2,5,1,11,0,-1,0,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11748,21,10.0,0,1,3,0,4,2,2,0,3,0,12,-4,-1,1,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11750,21,10.0,0,0,1,2,2,2,1,2,5,1,13,-2,-2,0,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11752,21,10.0,0,1,3,1,2,2,3,1,4,0,14,-2,-1,0,0,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11754,21,10.0,2,2,2,0,0,0,1,1,2,0,15,2,2,1,-1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11756,21,10.0,2,1,1,1,2,0,3,2,3,0,16,0,1,-2,-1,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11758,21,10.0,2,2,3,2,4,1,3,0,2,1,17,-2,1,0,2,29.919998168945312,-95.56120300292967,26,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11761,21,10.0,4,2,2,0,2,2,1,0,7,1,18,2,0,1,0,29.919998168945312,-95.56120300292967,50,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11763,21,10.0,4,0,2,2,4,1,3,2,5,0,19,0,-1,-1,0,29.919998168945312,-95.56120300292967,50,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
